averagePace,averageHeartRate,percentZone4,averageCadence,verticalOscillation,runnerStage,targetClass
260.1130418766213,174.77859142665463,0.7398658942536811,143.53601687174256,9.66325841108195,0,Tempo Run
473.8451078654389,130.79685061451354,0.10800578259284174,159.562771909051,9.148498597558103,0,Recovery Run
419.2908398160892,137.71677880546113,0.20037230995460428,150.23971675660746,11.201276084394491,1,Easy Run
297.07722929782017,176.01127644730593,0.6122692436022199,156.3980377537325,9.55177489447486,0,Progression Run
392.2767312725493,135.70608856614388,0.14337664028455038,143.59594686749475,9.330226707762144,2,Easy Run
536.5023127132434,117.15548357679175,0.1339249261096685,150.19575731672725,11.76338085259312,0,Recovery Run
374.15654172925264,132.59683881067275,0.08835686848418796,149.2850299988449,10.049464180668222,0,Easy Run
347.330765426757,140.81430640174213,0.1753770625815186,151.4392648840204,8.803355623423323,0,Easy Run
346.92030833274737,149.41203064607794,0.6881109411842866,153.63900659155044,11.468033239138204,1,Progression Run
320.7201028670816,159.64938993528702,0.3543887001129483,155.1220926161964,8.100661087923699,1,Progression Run
468.8561203595385,119.38670515184266,0.052544860604326026,149.04849301503666,9.33792647295494,1,Recovery Run
371.3686850406255,128.8637027540586,0.18488042338165334,140.60051312328665,9.579671005488615,1,Easy Run
473.53803960280027,112.51819944097048,0.052328387142744376,150.48808323984076,9.158848256823678,0,Recovery Run
381.8646425484178,152.81758669872272,0.702538029488461,147.9859555747208,10.670970433151082,1,Steady Run
273.68424971857115,175.20426042618365,0.9300877207162741,169.8901752559986,9.260586033861095,1,Tempo Run
383.41416284101416,124.60262176758297,0.14746371884845394,144.4624689353973,11.472055319808318,0,Recovery Run
392.20567116234594,163.4819296133225,0.37556856833507296,148.5721754489183,10.32559253001685,2,Steady Run
421.1605074724339,141.87838473013332,0.17614878322365124,156.44921053019698,10.895778679107725,2,Easy Run
387.04119946465755,168.74605345502147,0.43430209923522445,155.0805689865485,9.637487866510615,1,Steady Run
420.20812920044415,166.4310943734098,0.34825813720177073,154.64139403510254,9.888591478618173,1,Steady Run
373.93065684184285,184.6111920180787,0.6095025008131377,154.20896432098579,10.103556710591318,0,Progression Run
202.94508180888516,180.08030648257977,0.8069083384185404,148.8324789272055,9.631638628130624,1,Intervals
420.5218581930682,128.29049722381353,0.18455906000326813,166.92718855771514,12.204412797316555,0,Recovery Run
353.29209073175775,135.25363528236198,0.3292784792558196,141.38721290188118,10.94892648003322,1,Steady Run
467.9967265204602,126.10007060450341,0.03287985167288525,149.44677141342183,9.481032672149224,1,Recovery Run
338.6557279364638,158.73155246280876,0.5760524885731798,150.91370651561556,10.28223763566256,0,Progression Run
320.634186472613,162.1459026930526,0.21443841193625415,148.86142618118166,9.479974225278276,2,Progression Run
353.45060496788534,152.19583405814953,0.4515670021502464,150.62170567234313,9.475229113030817,2,Steady Run
396.64328201770417,153.8617755907712,0.7590095615543275,149.64641355596768,11.260687415119836,2,Progression Run
434.8734643707177,143.11506995652132,0.1714216813341372,157.6947175692201,9.80794865877468,0,Easy Run
331.3988132415608,152.21391320514627,0.20990575341776066,135.50201114273486,12.004657812570644,0,Progression Run
324.8352760876843,162.6263863472873,0.39525182320074115,150.96084241444973,10.423913026372576,2,Steady Run
272.3724274120406,168.51651388001775,0.9436574072675306,161.3779486715382,8.880844164368815,2,Tempo Run
406.9082396889221,153.58430987850244,0.2461431759314458,154.55867376768063,9.842075799619257,2,Steady Run
337.3088991458513,150.80105796342067,0.368558819741,157.30661665466283,10.807780645963712,2,Steady Run
442.6221618160516,122.56485056012176,0.2460256724332496,146.5435077200464,10.453402497442895,1,Recovery Run
397.01997406952376,144.2779247366336,0.1843338643168221,152.37168923587717,9.388601941547023,2,Easy Run
423.2456561771166,123.53213835050065,0.021616799630163015,156.25386874109924,9.33243702294094,2,Recovery Run
380.0408667115093,172.9564719736865,0.6436848756012673,144.3163295841176,11.05978467478014,2,Steady Run
321.0038469362605,155.70520055936564,0.5080471475767752,146.04005020661666,10.929817964310946,1,Steady Run
412.60683218678315,117.46486243214385,0.14364231259423482,157.675800842795,11.37321700248768,2,Recovery Run
368.6014862210424,137.66324685742634,0.11055637982242032,146.77278886624129,10.49746967376418,2,Easy Run
277.9007246761196,162.33294167416256,0.7268057280436676,149.9526105068166,8.301285101799724,0,Progression Run
486.8366924421323,129.14433128967184,0.04318484618715032,147.45153935880063,11.657800067700807,2,Recovery Run
324.81605456245,169.01920418542045,0.44674870983074705,170.12100218271763,11.349994757507076,1,Progression Run
350.11721506658455,138.3408428293233,0.36830932734971683,150.9542763776652,10.678264813390326,0,Easy Run
452.2391923335425,143.09955595843178,0.37978655649606696,143.93002455911204,10.778240505184044,0,Easy Run
453.8896263944364,126.15858869064728,0.0016681690836916738,150.334275328921,11.23764482607445,2,Recovery Run
389.26310195982165,148.9553878194983,0.08117499278700939,148.96284508261843,9.077498611175695,0,Easy Run
349.6355213050964,144.52289499394266,0.8002497099328908,150.27706901130742,10.905042479335012,2,Steady Run
366.7958514556188,146.77613267532715,0.5524178839844575,150.8379723097011,9.168455867174506,2,Progression Run
458.0676991195917,136.01373184599518,0.5224933193960766,152.94318537415214,9.526392309794591,1,Easy Run
287.1829204948909,178.98352807983036,0.7973322843270871,146.1081164396456,11.044051216593415,0,Tempo Run
477.4531182578876,112.04832074685078,0.11162218098349841,163.4394684800858,11.892957359013598,1,Recovery Run
295.0368521753168,147.87635107037661,0.5431627840199355,154.82238884095023,10.13436746286211,2,Steady Run
333.77032334746434,152.36432849074686,0.5899698917928471,148.62427277357267,9.68637445019713,0,Progression Run
337.6084831088945,162.93871001063548,0.6201473979741008,152.64548930009238,10.42796019014806,1,Steady Run
338.7804644284961,153.88284050328895,0.46503689504238527,159.6608946841499,10.744784122582251,2,Progression Run
261.7332652049306,175.07907618735385,0.8871856825686516,152.99109274004059,10.500100831602584,0,Tempo Run
237.39022636652058,182.5984333077091,0.9401565790579668,147.5948299698792,11.24898008078912,2,Intervals
408.95205624688384,142.4121663369061,0.747445856925035,150.42481100440878,11.144942246834523,2,Steady Run
402.8065944931103,137.85837805324007,0.16910462551105468,147.60673663175396,11.124487373856791,1,Easy Run
333.23119957624374,157.94033796429972,0.10897470265553257,153.6676759669281,10.182388094499293,1,Steady Run
506.3447924566242,131.69794578929407,0.0012009589595394113,151.19474495741224,10.881687711402927,1,Recovery Run
429.7945088078755,149.26982530991953,0.00656230354207897,155.5126927174939,11.492401855887056,2,Recovery Run
319.15258938814145,163.48164105556214,0.6851730299519707,155.97013195810553,9.36690252844366,0,Progression Run
280.1948029011676,176.06970152741,0.8759649943896317,143.54837144332757,9.194318373926343,0,Tempo Run
359.000810269426,151.04920074738953,0.6652103395472494,150.43585669477955,10.04458684464406,2,Steady Run
269.43134421847554,180.45152608807658,0.7719499868949626,145.64226249227363,9.6862660950588,0,Tempo Run
354.6609407259027,156.286797542447,0.4733423130209419,152.77324279809775,9.993443929671436,0,Steady Run
314.72575962204195,163.68522043529242,0.3618164241840924,146.9899691952765,11.750978475178423,2,Progression Run
357.75086915981296,162.29530577009413,0.1407835023614045,148.74279868687353,10.797871019904562,2,Steady Run
414.09165902619236,140.76242179382118,0.08520520409726647,146.38681375075146,9.36483171923027,0,Easy Run
438.63298156745043,142.27088737576133,0.37418230525754564,153.7277629193126,10.07693480557544,2,Easy Run
370.46847087582756,169.70707365015485,0.6915017780070228,146.95221271294116,9.701451538738654,1,Progression Run
370.28583993202903,138.19364263794952,0.3341606486440817,159.4135883437755,10.91602078983556,0,Easy Run
370.4432890366553,141.57659397314694,0.6613453141034304,155.3169672962168,10.845562015024054,2,Progression Run
402.6210703505417,160.98295098550304,0.28739838113719174,147.769856757405,10.113994229277305,2,Easy Run
235.6318948620719,183.6891168810983,0.8890246660856125,146.87140596242153,10.597624161803271,0,Intervals
247.97696647435419,189.5039880374618,0.9152599761957089,152.79077230218527,10.154216248212883,1,Intervals
336.3172488540016,141.9052812140708,0.21994291768820806,138.44712959666757,9.560261596137774,2,Easy Run
406.4892560794367,149.67491752051404,0.09567944855123203,147.7211320903998,10.06512414203297,0,Easy Run
282.0692605147073,169.5454885642456,0.8414643649903518,145.33578199969037,10.69259338585094,0,Tempo Run
406.8617801138586,140.134727838385,0.13853521849338485,153.58934113427455,10.676839076049166,1,Easy Run
215.46570287275614,171.0876418194764,0.9881467388813453,148.90828695556476,9.819148549158271,0,Intervals
313.5251827080232,148.66667160009771,0.24784975410215201,143.12109918314061,9.784791458734619,1,Progression Run
360.98742589193205,140.4308314849475,0.3290896354862341,144.1369875615731,9.482779992042296,1,Easy Run
281.65854001093385,195.0,0.8999396260627943,157.2005168993544,10.320145678455376,1,Intervals
350.39702904974115,147.201750977554,0.5522110429685869,152.55778569006097,9.912240712262534,0,Steady Run
444.1224131863306,113.05415120144717,0.16041516718672577,148.2797298965532,10.038815616723436,1,Recovery Run
357.6776601651664,151.64069230103283,0.22399000020309123,157.99274349720278,8.427756130855718,2,Easy Run
331.04897865416467,150.37817672568065,0.7996629463298007,148.30537857998598,8.811690890435832,0,Progression Run
456.9405187171271,126.01785178015585,0.15359936599366358,151.2738955419271,10.751452802380934,0,Easy Run
500.7149819652128,130.85674040629067,0.05740374957686335,152.87368950477844,10.321653889796428,1,Recovery Run
383.9619479400122,160.5970804078439,0.28297061796660866,160.60034812336048,10.393185384942905,0,Easy Run
226.41800592816313,179.468454154524,0.9750975116635933,149.8688769848736,11.488019374272302,2,Intervals
339.57660296197594,137.07234949824664,0.19637449313385297,162.09754081038383,10.77516655978991,0,Steady Run
316.3984878785005,156.78853654712174,0.7871179722719164,145.02681538414478,10.778616106634471,0,Progression Run
200.0,179.76416381576743,0.9919552818974945,153.211706916581,9.347237179353245,2,Intervals
372.4471435563665,139.1472967801764,0.5188600637023277,149.89838458358517,9.705666438531146,1,Steady Run
521.5231055925658,119.43304249724818,0.10755442013396592,154.06757172072193,10.386309658608871,1,Recovery Run
405.929419435424,158.5196171940753,0.2639534727433941,144.12906928758673,9.887486368928975,0,Steady Run
406.2436766296525,156.71997976911797,0.45887716899694264,156.35254592662966,10.238160676625911,0,Steady Run
451.4677896494499,148.96397550472545,0.07909479276355157,150.75863376140845,8.302024140235394,0,Recovery Run
252.55235962368212,168.73317343040887,0.8627903022780024,151.45718630188958,11.210427402685582,0,Tempo Run
333.7723722355715,171.12014277417117,0.7522407059905524,161.5972657767054,9.622475024960755,1,Progression Run
292.7824777355567,177.8742257005842,0.699937989594146,151.3581178979873,9.860849315657235,0,Tempo Run
450.17559679662673,127.0400299744143,0.039770324574678766,145.63061001314588,10.904199139834756,0,Recovery Run
471.4303865106095,128.8138895817619,0.022527417468682268,146.72271602067988,8.83868076967936,1,Recovery Run
469.15470759633826,119.54389852615006,0.015000516141317075,157.46034019875574,11.067938305578123,0,Recovery Run
407.71492274819826,122.98972277632883,0.038639549104871156,155.16312577632803,10.612372425058764,0,Recovery Run
432.8175209649735,137.57866394532763,0.06878313602129255,155.55744968548728,9.659041725716678,0,Easy Run
340.39554716772693,167.69242981912512,0.052768133456911434,154.4066079782243,10.039302443241839,1,Steady Run
384.9957274799117,131.28546935271308,0.003386076371080272,147.44351008126975,10.923522247294017,1,Recovery Run
452.56649192277985,125.12218961666925,0.11932381934833164,154.63120016482662,10.067072631340963,1,Recovery Run
388.5214915049885,132.6842094623404,0.01647822747029711,154.53907750859221,10.883242382763303,1,Recovery Run
447.6908739636333,119.38703536142154,0.032992345630651565,144.52025189076878,11.379399152523751,0,Recovery Run
362.3806899293479,128.35880571307325,0.46978417440957915,150.94193482734903,10.660695551637879,0,Steady Run
275.2080539832996,178.97813593068526,0.7325968053742363,154.77892537712574,9.406124481409208,2,Tempo Run
446.8224325110018,129.8550578817584,0.036051806128166115,155.49807182415736,11.089531568375186,1,Easy Run
365.3986793671877,136.84764247513115,0.3827291837430035,155.29086918128547,9.788944315126624,2,Easy Run
428.6196146467166,135.5219633595127,0.2852547206299165,158.816800989922,9.730665112256808,0,Easy Run
500.83495362592646,127.63263120305844,0.046365688193407494,150.39298432542085,9.120076277098093,1,Recovery Run
374.58645322628144,157.3602322086369,0.24445886126093355,145.34622771627505,10.357919203661952,1,Steady Run
241.92709651327425,169.34376511722877,0.5851938806978744,156.4729464024418,10.600230606297984,1,Tempo Run
315.50387420470463,168.8841471320862,0.7931776709743725,160.64261028150005,9.944114317613257,0,Progression Run
319.85231355933956,159.11738483018635,0.5111637186503912,146.43371400464065,10.206168151722073,2,Progression Run
228.82530328008778,180.4787594949631,0.8994318434670404,153.17252779004514,10.953519711898748,0,Intervals
310.5552755013977,185.79354108746475,0.8289895676960767,151.08909169753613,10.940994370477666,1,Tempo Run
350.6912541622798,161.2836946131685,0.6232271277045751,145.11581596170106,9.767773676769657,0,Steady Run
324.1483316803791,182.0874958032214,0.6775874215888449,148.6241824730566,9.92343198040987,0,Tempo Run
256.12852832671655,180.16269024044036,0.742899186224145,153.4480780086058,9.26432412551314,2,Tempo Run
249.03910810716718,157.27089725539514,0.8828302040711504,147.96996723030853,9.977306766722437,0,Tempo Run
267.03068847143845,187.5324216639247,0.837405866344146,153.3052584435509,10.040946858989772,2,Tempo Run
375.35681221291964,148.72546751657978,0.6148044963457551,150.92963597458427,10.465645265524483,2,Steady Run
304.3642259848656,160.8933466183007,0.9091230720388752,157.97653356953055,9.920967210456535,1,Progression Run
451.4551148025998,125.32999033137874,0.13315659639997848,143.0675011887153,10.27313756238687,0,Recovery Run
272.2172137614176,173.459095267153,0.8044999523726314,158.3545825211971,10.131920239830851,1,Tempo Run
407.80451392931093,139.4108719326799,0.18126406187976954,153.64136259826816,10.747599721204322,1,Easy Run
415.05537789436494,131.3338612903221,0.02621857061839786,148.96302436405898,9.24753365960443,1,Recovery Run
439.1205595795581,133.47977785917305,0.15901818989069566,168.86766830957305,11.034949830139176,0,Easy Run
421.70142626138914,148.9198930974318,0.20966582345225465,149.23647574991836,9.272080910363515,1,Easy Run
425.68204686138137,149.877333766068,0.17724416883953337,143.45740810372774,10.272318566156672,0,Easy Run
321.5198384132338,139.22461128545663,0.6599985229916857,156.42896801462376,10.260914817119142,0,Steady Run
313.30798543671034,159.94802858918695,0.24503216266357783,145.3079557231945,10.606906186506976,0,Steady Run
399.4671583588765,157.4265939013811,0.5482783700730192,149.60722541533457,10.647045606499848,0,Steady Run
326.5238623981012,160.42920686300545,0.37562994412139994,157.07081587008412,9.71732344531075,2,Progression Run
345.80764898027684,160.60009244711165,0.5154828240125001,154.039051704456,10.733786815353167,2,Progression Run
314.8452986951096,164.73654080687527,0.2979943206304949,146.71294436653756,8.850955977299513,2,Steady Run
381.9683842775731,154.97972317660287,0.8242243735256299,148.65936264456175,9.94311233078785,1,Progression Run
451.5639206693108,119.12624571182958,0.046746107927371244,159.22884989222229,10.709514180042992,1,Recovery Run
363.2429615410477,160.91755583747604,0.4016129086683536,149.58405645430355,10.23926473550992,1,Steady Run
412.44338107808017,138.2444271126268,0.6476752885782276,159.06043256266847,11.166080370548977,1,Steady Run
305.54931786283476,184.23471309777793,0.6351799200981154,145.36407984217553,11.122789318374485,1,Tempo Run
387.03568788554065,148.57968459770254,0.37706925129316976,147.1055633784587,9.908339004456499,0,Steady Run
307.3446069066021,130.15381363994055,0.06328013176862511,157.56297016110557,11.440066337856162,0,Easy Run
300.71394464201535,156.96984900423138,0.18991099569937195,153.25701335656134,10.709032426450886,2,Progression Run
479.1191816183738,134.68516409257782,0.173885846263369,158.16878051232592,10.181228386542081,2,Recovery Run
384.0933710998605,163.7471505409537,0.5389252295493129,152.56822312065157,9.83180012796406,0,Steady Run
356.6419760877367,143.50176026345608,0.14317486063242382,158.01825409200828,10.338596504724583,0,Easy Run
226.27799970994138,188.86777232635444,0.9216832413130293,156.2384613166472,8.970993443477617,0,Intervals
385.0385243580081,120.65671495373701,0.19716321233855166,136.5548967494632,11.073386522417792,2,Recovery Run
256.3071409043185,173.25076267909475,0.8237089915826937,148.21688013017157,10.285433724674487,0,Tempo Run
271.8057051524172,168.8063191519931,0.8347609566496563,152.6695130176294,10.132291543385366,1,Tempo Run
291.3723348004181,165.9368932509858,0.3548439608609904,159.96753009780065,10.332815737031655,1,Progression Run
395.9484738527696,142.9738629468079,0.10677704466937514,151.51671037061604,9.783125508918816,2,Easy Run
346.05667242564186,143.12485764944822,0.07251390123931524,159.19773848600005,11.548355233624712,2,Steady Run
337.3288035756917,156.72423791490226,0.15280027206471714,154.6009054552804,9.890757458787784,0,Steady Run
287.4626580428813,166.71715676109858,0.7736384695851457,149.51995367168078,9.199602546744357,0,Tempo Run
381.18972338465363,140.95930560471106,0.0957286765762252,154.90761759076645,11.194659934249314,2,Easy Run
335.4258367103281,161.93929868110854,0.41029649899834236,152.8267555569627,10.352079050108227,1,Progression Run
229.99334074750038,182.65855420369732,0.9593912949276759,153.7829691890157,10.06378319258598,0,Intervals
335.61940168162045,164.74354652438748,0.32078368125744394,155.67721968190418,10.448633583640452,1,Steady Run
346.10669126148673,142.40743383735057,0.29756525712499515,150.5149765460144,11.469966769276112,2,Steady Run
409.0596785536816,152.87998278065965,0.6236493556523244,160.21589035835646,10.41039323201021,0,Steady Run
399.59481908413926,138.6994574980374,0.2104400138688398,142.47111784605633,10.095805684084427,1,Easy Run
428.72854043823713,127.78521629743442,0.13916587828375465,148.8304976633984,9.045178444313118,0,Easy Run
429.24621422424923,148.1633476483314,0.06689960787575648,155.9005514447966,11.449040012955585,1,Easy Run
217.63733786469504,192.43063331285694,0.9106726784953818,153.24840318428608,9.85677935087111,1,Intervals
320.14380015991554,166.77302115081403,0.5551705010511729,155.27913983597787,10.462690767710601,2,Progression Run
368.0672160299385,129.29734876850245,0.20686367536352993,145.3319943632098,10.14975267741785,1,Easy Run
369.06697757604326,155.80578970169142,0.6826074272621656,150.4244547917414,9.77593367985837,2,Progression Run
340.6391791255453,130.06487359829032,0.018896280512445584,151.29590415962113,10.46081466247994,1,Easy Run
268.5507038409528,171.2720599050365,0.846270224570175,151.02573884011207,11.098109487705907,2,Tempo Run
310.21046685142767,160.2513681660371,0.23500991621394288,150.82862293681436,10.109017477206843,0,Steady Run
473.4442508604731,131.68025766789282,0.3011675554968106,162.17006087695654,10.049266089215743,1,Recovery Run
411.9135954195916,158.7992604132367,0.5897208426250358,155.3864571752845,8.380436390413005,2,Steady Run
229.9994867656136,174.80557212000906,0.9370143410292114,143.0197419934955,9.17102590192506,0,Intervals
406.36654187674844,132.83450441495899,0.1580835120832901,156.24181595775454,10.258458796992349,2,Recovery Run
200.41736277320916,184.46232768330373,0.97435178077534,142.33786007662042,9.271421406594895,0,Intervals
415.10038144408827,147.81296342895476,0.27663050473757067,161.5133213671283,9.527635515873666,1,Easy Run
311.22440369334294,178.06844682418907,0.9622413943715552,152.44031267079302,10.438532322904955,0,Tempo Run
420.74775409248736,147.02635160612604,0.1974748570529367,153.25840789459204,9.765346832921525,2,Easy Run
379.96905309757466,168.17227175915775,0.9013797861090832,151.62214337322663,9.966896939420282,0,Steady Run
359.09121171421725,125.83948796757451,0.008174723568381566,144.0568267750243,10.198742611263281,2,Recovery Run
333.66495350918564,154.52592496288364,0.9273303675588945,149.1036742342715,11.213832492688944,2,Progression Run
228.56953357269157,182.12963483029236,0.8053947348537925,147.26096807009054,10.600540281326271,0,Intervals
417.6228646354226,139.0905886845477,0.20663097116946463,150.4181713714418,10.843526029164815,0,Easy Run
371.2462572997986,162.4973901166337,0.21341608668968473,158.13802060907506,9.73787005557139,0,Steady Run
440.1746753626647,122.11083848578808,0.06282148480674273,148.80566758888483,9.9047731132793,0,Recovery Run
354.1194796211443,136.55688301674755,0.04651983790995906,142.41788862849336,11.37818024039548,0,Easy Run
415.2794942666392,131.30167122399385,0.27616196617247163,146.47766380999605,10.28336341937877,2,Easy Run
363.6777194002304,158.9530691889749,0.7662332764470772,152.81294347818135,10.558302276214137,2,Progression Run
349.1162330217958,156.29401761088172,0.3519175765701308,154.44308645137832,9.83987243005304,1,Progression Run
318.411030290093,155.27756015518983,0.6756106055532876,140.70492075007613,10.092581721739492,1,Progression Run
457.8886603655044,134.5854096251953,0.023460096972162153,149.3899300102039,10.908595675669014,0,Recovery Run
373.1828369835212,145.71057296028272,0.1222183950496147,164.5182040567892,10.660084968527562,0,Steady Run
295.30153744497056,171.72933434018807,0.9519220309411376,146.91629271981859,10.490977766906132,2,Tempo Run
374.70767713698183,135.6527195093561,0.14647682273471468,154.18775551884852,9.072414423038648,0,Easy Run
310.6471454242808,162.47136169884763,0.4047148623446154,147.80065711161274,10.483586539985927,1,Progression Run
335.1791404485507,148.40803231845658,0.4427048016889384,153.54827142785464,10.427214871378052,0,Steady Run
393.1110546928393,150.16276734377647,0.20339537167263727,161.9253490149968,9.04772154127968,0,Easy Run
336.55987065217306,150.37130589243665,0.3953361306127041,154.6927771298147,10.21819640801484,2,Easy Run
344.8368450584043,152.74130675367465,0.03932608274882693,146.80178365462442,9.566755353921337,0,Easy Run
261.58599793033045,168.04191166240435,0.6766527645894075,154.9628845676406,10.615874086332644,1,Tempo Run
252.9799199451213,185.6038829061677,0.7402931635282954,155.14445510913308,9.784128952206554,2,Intervals
439.46833582317703,140.27988593571322,0.19474478969997003,146.81796468416536,9.138980923580398,0,Easy Run
424.4412489668742,138.36566450436754,0.049623873655209,157.59184062484806,10.490455375018248,2,Recovery Run
204.78868691708777,192.11711517815715,0.9925448317728682,152.36926539826533,10.9129017243743,2,Intervals
316.04794344499504,141.33853032920965,0.5183826972310688,155.1490266765863,9.748371896432845,2,Steady Run
458.40485465302123,134.5433054222979,0.09584206759512881,145.89290485713326,10.980441947246703,2,Recovery Run
268.2775249751756,171.62613257062918,0.5979655728610531,143.490705072875,10.82767262455916,1,Tempo Run
323.32808872989784,159.6877862472191,0.6534952639702992,153.0107662835141,9.764559945818972,1,Progression Run
290.6484662384242,162.25812854313534,0.5026979308420075,146.39159714473416,9.977474712905602,2,Steady Run
388.7002624908416,131.3513332429166,0.09837199084669815,152.0254635164778,10.156370764891225,1,Easy Run
390.4706565028874,179.2881898204645,0.7713662686044709,151.61229034496375,9.829298443121576,2,Steady Run
455.4861096277417,132.53619555532742,0.02569596590437825,158.50798951685502,9.88377791230505,0,Easy Run
296.5535737817916,150.94051148780045,0.49161132583753353,150.5321439719,9.600138305849665,2,Progression Run
366.46457210364656,166.7666789056218,0.6886026811662649,151.96630429689105,10.007101267690448,2,Progression Run
378.4546906553973,133.18089720128617,0.1216012614996512,147.84501854484847,10.568549541497669,2,Easy Run
467.0399069758666,129.80052378550184,0.07994835742954276,157.70567658303713,11.343267248454627,1,Recovery Run
426.75917143613,142.63978331012262,0.14578726016990176,147.67098243433617,10.681365928860357,2,Easy Run
208.34393832578806,181.45081322983097,0.9766943695148854,159.84134479104614,8.828672999057684,1,Intervals
432.45188397856384,139.17991603202006,0.27197813428953477,143.5047653102096,10.951046945184684,0,Easy Run
402.9771584409003,134.27510969616813,0.5126707137121782,155.01083667364708,10.290972617673125,2,Steady Run
420.3025413959714,132.3625158213212,0.0893238696036238,151.26792108521056,10.304926828786444,0,Easy Run
407.66690613464937,146.69393243467246,0.07713649944374149,147.3540156768829,11.134430689020446,1,Steady Run
211.0463547405081,183.99517415944132,0.9721351967114319,150.23997075244242,10.540989445351816,2,Intervals
347.8079546528074,162.80518840788943,0.5588371188306083,147.58053458552263,9.764451075173007,0,Progression Run
285.8322313837884,184.61122438079013,0.7486649113186182,144.69935012715533,8.457869006169181,1,Tempo Run
311.1243051318986,178.44552048455338,0.561736572899837,153.08100337485251,9.380134275143575,2,Tempo Run
347.0386792821191,149.9716502072404,0.6546617680540018,154.63611868889896,9.837540987773565,1,Steady Run
414.3371442053468,149.8871171073931,0.6614575465983685,155.26151771881274,10.247169732773212,1,Steady Run
514.955462719608,120.61463424739085,0.09350156095914414,146.95637932670212,9.071267536684898,1,Recovery Run
440.58193252151847,133.72361506103468,0.037044382832957905,164.61648901418283,10.887286892239292,2,Easy Run
460.8437114411526,119.90714551567675,0.04903330821239638,147.85809438767694,9.42113680904474,1,Recovery Run
362.35137653138065,135.7773486147453,0.07873989485930379,151.18285308355027,9.535073376234868,0,Easy Run
287.16178083121616,179.00103555531965,0.7922257352311102,140.26780758364384,10.773159548817443,1,Tempo Run
403.0443148296817,142.17696935617892,0.13470406128113788,151.53224311657638,11.465617000495477,0,Easy Run
359.770602877957,158.81878738321785,0.2425999091030985,152.26338464853967,10.687258787380971,1,Steady Run
379.80862870946873,159.89010862628058,0.4499521881072665,151.16233507025794,10.51267500399051,2,Steady Run
237.1411601814025,184.12404245061276,0.937946056707274,161.3975518704765,8.452375901785624,0,Intervals
412.3282314758872,135.63405489524308,0.2569818607109521,152.6754385461706,9.813770310533522,1,Easy Run
391.8381252457925,144.10806425592958,0.25911932618750355,154.73676043864327,10.999823886078644,1,Easy Run
355.4304676700314,149.40273525123422,0.33003594400460085,159.50510414330734,9.889417727401442,1,Steady Run
431.82407314170507,153.888416169155,0.46188329857136473,160.550371406129,9.924211119381198,1,Steady Run
262.0385596864416,173.33171626560753,0.6575246607946302,155.74588161281872,10.696511217333065,2,Tempo Run
321.8837861215822,145.51736724531287,0.18017339771978805,151.64320652038333,9.779962217436582,1,Easy Run
